cluster,global_distance,global_tfidf,local_distance,radious,word
1,269,0.0109643742,92,284.29737951659,clot
1,281,0.0011092481,0,281.0,ladhi
1,251,0.0226448543,93,267.67517628648346,muadh
1,281,0.0011092481,0,281.0,talut
1,277,0.0067141513,60,283.42371107583784,trotter
1,280,0.0021077134,50,284.42925306655786,doe
1,281,0.0011092481,0,281.0,thabit_bin_qais_bin_sham
1,281,0.0011092481,0,281.0,wab
1,280,0.0021077134,50,284.42925306655786,musa_bin_abi
1,256,0.0195959250,88,270.7027890510181,akbar
1,281,0.0011092481,0,281.0,rasuluh
1,241,0.0318931688,92,257.96317566660554,middl
1,279,0.0030436677,33,280.94483444263574,aris
1,276,0.0103191620,50,280.49242414011826,as_sahmi
1,269,0.0109643742,92,284.29737951659,yazid
1,281,0.0011092481,0,281.0,qit_alal_fitnah
1,280,0.0021077134,50,284.42925306655786,dispos
1,281,0.0011092481,0,281.0,thu
1,281,0.0011092481,0,281.0,jihaid
1,273,0.0080044160,88,286.8327038536575,laila
1,217,0.0555793176,92,235.69683918118207,lie
1,281,0.0011092481,0,281.0,abrahima
1,210,0.0562208939,95,230.4886114323222,toward
1,281,0.0011092481,0,281.0,binwahb
1,273,0.0080044160,88,286.8327038536575,bird
1,278,0.0039362872,75,287.9392296996017,injuri
1,280,0.0021077134,50,284.42925306655786,progeni
1,274,0.0072301845,87,287.4804341168282,lo
1,144,0.0863625995,89,169.28378540191025,earth
1,277,0.0047958224,80,288.3210016630769,herself
1,280,0.0021077134,50,284.42925306655786,al_imran
1,281,0.0011092481,0,281.0,tariq
1,278,0.0068885025,25,279.12183719659055,conscious
1,281,0.0011092481,0,281.0,toothless
1,265,0.0137543741,88,279.22929645723065,jubair_bin_mutim
1,278,0.0059044308,50,282.4606167238187,document
1,196,0.0837319507,96,218.24756585125985,stone
1,263,0.0294034307,89,277.6508598942204,ala
1,276,0.0075048451,83,288.20999288713085,station
1,281,0.0011092481,0,281.0,ai_khail
1,184,0.1999385360,98,208.47062143141417,fast
1,277,0.0047958224,80,288.3210016630769,chair
1,232,0.0500104283,98,251.8491612056709,valley
1,280,0.0031615701,50,284.42925306655786,linen
1,279,0.0030436677,33,280.94483444263574,abdur_rahman_bin_al_aswad_bin_abu
1,273,0.0151194524,88,286.8327038536575,forbidden
1,279,0.0040582235,66,286.70019183809416,shroud
1,281,0.0011092481,0,281.0,assur
1,279,0.0030436677,66,286.70019183809416,expens
1,270,0.0119495242,91,284.9227965607526,dare
1,254,0.0364524361,96,271.5363695713707,idol
1,196,0.0777935145,90,215.67568244936655,grave
1,258,0.0183408774,91,273.57814240176424,ali_bin_abi
1,261,0.0257950044,95,277.7516876636396,slept
1,275,0.0064390455,85,287.8367592924851,chain
1,278,0.0068885025,75,287.9392296996017,brand
1,269,0.0134946144,84,281.81021982887705,advic
1,260,0.0170630714,86,273.85397568777415,atiyya
1,255,0.0202154714,92,271.0885464197999,mari
1,275,0.0082787728,71,284.0176050881353,abil
1,264,0.0152321974,94,280.2356151526783,forehead
1,94,0.1600163422,94,132.93607486307093,properti
1,278,0.0039362872,50,282.4606167238187,violenc
1,266,0.0130702297,93,281.78892810044897,kufr
1,280,0.0042154269,50,284.42925306655786,cavali
1,229,0.0349268508,96,248.3082761407682,sa
1,274,0.0099415037,87,287.4804341168282,wisdom
1,273,0.0080044160,88,286.8327038536575,al_kauthar
